Text,Toxic/Not Toxic
@DimaSadek عندما تهب العاصفة اول المغادرين هم اصحاب الفتن امثالك يا #ديما_الوطية التي تحرض الناس ولديها مكان اخر عند الازمة.,1
@DimaSadek مهبولة يا بنت انتي اصلا بدك مية سنة لتصيري إعلامية...اذا ندى أندراوس عزيز ايقونة التلفزيون وحكيتي عنا يا قلب اسود انتي,1
@DimaSadek وسخة يا ديما وبتبقي من زبالة الشر,1
@DimaSadek ليكي وينن عند القضاء. طالبو القضاء باظهارن,0
@DimaSadek رح تموتي من أهرك انشالله �,1
@Walid_ward1978 @DimaSadek و نبيه بري لندمج مع الكرسي,0
@wass46443840 @DimaSadek مدام ديما صادق رائعة وشريفة,0
@DimaSadek العما ما اجحشك.   أنتي متملقة.  الله لا يوفقك.,1
@Jessicaazar كمان الخوات دمرنا وخرب وحرق حياتنا والبلد... وكلن يعني كلن يعني جعجع وستريدا أولن ... وانتي بتحكي مغال… https://t.co/ouo0qZFZpS,1
@DimaSadek ليكي   فكرتي  انو  يمكن  الفتنة  يلي  عم  تزرعيها   تأثر  بالمستقبل  على  العالم  وولادك  من  هل  العالم… https://t.co/PzdZIl9DCY,0
@NicoleHajal بلشتي تحليل غلط,0
@yumnafawaz الرئيس ألقى خطابو وخلفو حيط فاضي ت البجم السخيفين اللي متلك يركزو عالخطاب مش التفاصيل وانت يا تافهة   ع… https://t.co/nxyPonAdGc,1
@DimaSadek كل خائن له نهاية اليمة على الارض وفي الآخرة,0
@DimaSadek انقبري انضبي من الزوق الى طرابلس الى رياض الصلح #وكان -على-رؤوسهم- الطير شئت ام ابيت يا متسلقة الحراك وانت صرصور,1
@DimaSadek @washingtonpost @elopezgross مين بالو فيكي يا .... صدقتي انو حدا مستعبرك.,0
@DimaSadek قال لن يسقط العهد يا واطية @ديما_الواطية,1
@DimaSadek عاهرة من بلادي #لبنان,1
@yumnafawaz يسلملي يلي خايف عالمتظاهرين,0
@Jessicaazar الزلمة عم يحك ضهروا والبنت خافت وهربت �� #لبنان_ينتفض https://t.co/f6MbB3UKIp,0
@NellyElMakhoura @NicoleHajal رايقة لا تعتلي هم. مهم انت ما تضلي مقهورة�,0
عنجد أنا كا أبن طرابلس بفتخر فيكي و بالحكمه لي بتتمتعي فيها و بالكلام الحر لي بتقدمي...الإعلامية الحرة @DimaSadek ❤️,0
@NicoleHajal مبروك عليكي و عليهم بس خبرونا من وين التمويل,0
"@berrynawal يعطيكي الف عافية انا من طرابلس  بس قلبي معكن عم شوف قديه عم تتعرضو انتو ك فريق 
Mtv",0
@DimaSadek تسلمي ست ديما,0
@yumnafawaz دعوى ... مش دعوة..يا صحفية سابقة,0
@Rita27028333 @DimaSadek هيدي البنت كل ما تغرد تغريدة  بزيد رصيدها بالبنكً و ما عم بتشبع,0
@DimaSadek يا مجدوبة خلص زهقنا شو كل يوم,1
@DimaSadek الله أكبر شو انك مفتنة لك شو حابي تنزلي عالرينغ وتاكليها اتلة,1
@yumnafawaz روحي انضبي اعلامية فاشلة اصلن مين شايفك انت,1
@sabehnancy هيدا انت نانسي السبع هيك بس مش تلفزيون الجديد مش باقي المراسلين,0
@joey_gs__ @DimaSadek ما قصرت فيا ، عما شو حقودة يا زلمي بتنقط سم ، بس هلأ مش فاضية تغني هلأ  طالبينا بسرعة فصوى عا… https://t.co/Nkr6bwp4Ug,1
RT @joellebouyounes: بعد ناقص التهديد! اذا قدرتي ما تقصري يا حلوي! https://t.co/WC7GlPbvwn,0
"@DimaSadek عيب على يلي سماكي صحافية 
#ديما_الواطية",1
@DimaSadek انشالله بيقبرك ومنرتاح من سمك يا خنزيرة  ����,1
@DimaSadek ضبي لسانك يا فلتانةً https://t.co/iBKdwmdyw9,1
"انت صوت الضمير و صوتك يرعبهم
#كلنا_ديما_صادق 
@DimaSadek",0
@DimaSadek ولا ابوخ من هيك قرطة,0
"@DimaSadek
مدام صادق منحب منك توضيح على هذا الصورة https://t.co/RCRQnwHsuh",0
@DimaSadek يقبرك و يخلصنا منك ومن عهرك,1
@DimaSadek ان مسيرة هي لله لن تسقط فما كان لله ينمو,0
"@DimaSadek @DimaSadek
 ديما انت صحافية حرة مستقلة، لا تبالي لشتائمهم..
هيدا نهجن، سلاح غير شرعي وهمجية وتعصب طائفي… https://t.co/fnEAGiisMn",0
@DimaSadek فعلا وقولا انتي يا ديما حقودة و قبيحة وبلا اخلاق لا لم ولن يسقط جبران باسيل قاعد على قلبك .اخرسي,1
@yumnafawaz @saadhariri انا برأي تشتغلي بصّارة ���,1
@DimaSadek ديما حبيبة القلب على طول بطمنينا,0
@DimaSadek يا هبلة لان عم يحكي بمثابة رئيس جمهورية لبنان مش كأمين عام حزب الله � عيشي مع هالجو لحظة بلكي بتموتي ونرتاح من قرفك,1
الله يحميكي و يحمي كل الاعلاميين و المصورين و الصحافين @berrynawal ��,0
"@DimaSadek ما اجملك عندما تاكلون السحاسيح يا ديمووو  قرب كتير 
واذا منك مصدقة كم يوم بتشوفي الخمسة بوجك",1
@DimaSadek @washingtonpost @elopezgross الله يحميكي #ديما_صادق,0
@yumnafawaz @rayaelhassan روحي تشحري انت اول واحدة محرضة هي (ثورة كزابة مدعومة من الخارج بس لمشحر جوعان لبينتن رايح… https://t.co/xRLlzeqUl8,1
"#جويل_بويونس انت مش بس مراسلة انت مناضلة #كل_الإحترام ❤️�
@joellebouyounes https://t.co/Z6vmJSltAy",0
@DimaSadek انت يا عاهرة ولائك كان للصباط الإيطالي بس صار هلق للصباط الصيني لان نزل سعرك..,1
"@DimaSadek كرمال ريحك
الثورة: مصطلح له عدة تعاريف اذا جمعناها كلها تتلخص بمبدأ واحد (تغيير الواقع) وبالمجمل من يرغب… https://t.co/i1IgCsEjbg",0
@DimaSadek انت بتنقبري بتخرسي يا صديقة الطلبة ورجال الإعلام والسياسة الفاسدين متلك يا فاسدة  انت ورب عملك,1
@mousawinufc @berrynawal @DimaSadek @KhatibRasha @yumnafawaz @abou_nabill شو خي بدك مساعدة على الطبل,0
@DimaSadek كلي هوا بعدنا مادبين معك ما تجيبي سيرة اللي   مشايتو تاج رأسك ورأس اللي خلفوك يا احبه,1
@DimaSadek تفه عليك يا علقة,1
@waleedhaykal @joellebouyounes @adelkaram9 انا برأي تشوفو بعضكن الأحد ببعبدا ... ✌,0
@yumnafawaz عم تتمسخري على الرئيس يم نص لسان الأخلاق ما بتنشرى,1
@DimaSadek بس تولع حرب اهلية بتشوفي الجمال عالمذبوط,0
@DimaSadek وانت مين عم يمولك . يخربيت شو غبية طعمرك متل لمعنسي الهبلة . بس بحبك شو بدي اعمل . مش بأيدي,1
@DimaSadek الله يقصف عمرك انت الله لا يسامحك اديشك خبيثة,1
@AboodRahmo @DimaSadek روح حرر ارضك وتركنا بلبنان منعرف نحل أمورنا عنا مقاومة شريفة بس العترة عليكن,0
@DimaSadek وانت عم تستغلو العالم الفقراء وتسيسووو,0
@DimaSadek خليكي تعرفي حجمك يا بهيمي وما بقا تحكي بسياسة منحازة �,1
@fatema221589sh @yumnafawaz حبيبة قلبي انتوا الشرف وتاج الراس �,0
@DimaSadek @LBCI_NEWS @JeanFeghali يا جبل ما يهزك ريح خليك متل الجبل صامدة,0
@yumnafawaz ريحة زنخة �,1
@JoyceH2011 @DimaSadek شو هالجمال joyce  قصدي عالتغريدة�,0
@DimaSadek عزيزتي، هيك تغريدة تأجج الشارع وتعمل فرقة بين الاطراف الثائرين...مانها بوقتها لانوا اول مرة شعب لبنان بي… https://t.co/eUIfIjVfjl,0
@DimaSadek كل الخير الك من القلب ❤✋,0
@yumnafawaz وين السلاح هذا مركز مخابرات الجيش بالسراي شو رأيك تنزعي سلاح المخابرات,0
@yumnafawaz هلق بالمضمون ما سمعث غير نازحين؟ شكلو الديش عندك قطش مش المونتاج عاطل... تفه استحي على كلمة اعلامية,1
@NadimKoteich @DimaSadek شو هل جلجوئة المريضة ! بتحكي بحقوق المرأة و قبلت الشتام مبارح لام وزير مع ضحك عريض ولو شو هالسفاهة,1
@yumnafawaz @General_Aoun طيب انتي مش احسن تقعدي لحالك وتشوفي ليه عمبصير معك هيك عنجد وضعك صعب يمكن انتي معاكي كمان مرض ال Trending,0
@DimaSadek بشرفك كلي خرى,1
@malakovitch @DimaSadek ساقط غصب عنك يا حيوانه,1
@berrynawal بلطي البحر,1
@DimaSadek يا ريت تعيرينا سكوتك و نحنا منعرف نميز بين الشريف و الفاسد,1
@DimaSadek كلن بلا أكل حاجة يمولوا,0
@DimaSadek منورة طرابلس يا أحلا ديما,0
@yumnafawaz @rayaelhassan ام نص لسان ،حماره من بلدي ����,1
@DimaSadek لا يا عيني. لما بدك تحكي مطالب الناس المعيشية ما تستغلي تجمعها لتهتفي ضد السيد. هو مش اشرف، هو الشرف كلو… https://t.co/Wf7Qk85KEJ,0
@DimaSadek تحية لكي ديما حلوة وطنية ������������,0
@yumnafawaz صوت الفتنة صايرة يا يمنى بس حيجي يوم وتفهمي الوضع,0
#نوال_بري_فاسدة  @berrynawal  #الإعلام_الفاسد,1
@MiraShaib @nabilmaatouk272 @berrynawal وموتي  قهر,1
@DimaSadek @LBCI_NEWS @JeanFeghali معش تستغلي يا عاهرة الثورة,1
"@Jessicaazar على هالمعدّل بعد في سمير جعجع بس قوات؟؟!!!!��������
عم تضحكوا ع مين؟؟؟!!!",0
@yumnafawaz ولك يا ام نص لسان ما بدك تصير متل البني ادمين.. هول البلدية يا أم نص لسان...,1
@DimaSadek وليه بتأعديش بالبيت انت وليك,1
@elissianmatthi1 @DimaSadek #ديما_الواطية  صار ماثيو يدافع عنها هههههه,1
@DimaSadek عنجد انتي ديما كاذب,1
"@yumnafawaz شغلتك ""بالاعلام"" انك تحللي المضمون ولا المونتاج … وحياة يلي خلقك انت احقر من بقرة � معلموا لأكرم .. روحي نضبي فضحتي الفهم",1
@yumnafawaz احلى شي انه بيختموها بعبارة الله يحمي لبنان كانه الانترنت السريع شي مرض بيعدي,0
@DimaSadek حبيبتي إذا في حدن الناس ما بق بدا اياه يحكي فهو إنتِ! بس سبحان الله منبزق عليكِ بتقولي عم تشتّي!,1
@DimaSadek تفه تفه تفه عليكي,1
@Nesrin47346670 @DimaSadek اه هي اعلامية و عم تعمل شغلا و صادقة و صريحة.,0
RT @DimaSadek: @NicoleHajal صحيح نيكوليتا . هلق رجعو ضوو,0
"@yumnafawaz دخلك سمعتي الخطاب .....
ولك الرئيس مش غاوي اوسكارات يا بنت الاوادم.",0
@berrynawal تفو عليكي لانك وحدة  صهيونية,1
"@DimaSadek ما حدا حيسقط غيرك .. ع قلبك قاعدين 
#ديما_الواطية",1
@DimaSadek انشالله بيشكلك رفش براسك والله لوزع بقلاوة ♥️,1
@yumnafawaz حقيرة ... موتي قهر,1
@DimaSadek روحي شخي ونامي,1
@yumnafawaz @General_Aoun يبدو انك تعانين مشكلة شخصية,0
@DimaSadek انتي بس خليكي للشوارع يا شرشوحه طلعت ويحتك يا شخاخه,1
"@abbass_mokalled @DimaSadek @diyaahdr يا سيدي
الصحافة وسيلة للتعبير عن الاراء المطروحة والمشاركة في النقاش
وهي اي د… https://t.co/jIDKndy1bG",0
@yumnafawaz للاسف اذا حضرتك بتعتبري انك اعلامية وعم بتعلقي عا طريقة التصوير وتلتهي بالظاهر وما عم تشوفي مضمون الخبر… https://t.co/lxVl5F7T02,0
بشعة إي؟ إي دوقيها @DimaSadek https://t.co/q3hT60UGPa,1
"@imadovisky11 @mahaa_lb @DimaSadek 
الله يصبرك� بسيطة كلو رايح.... عجهنم انشاالله",0
"@wass46443840 @DimaSadek الله يرحم البطن اللي جابك يابنت الأصل 
كبرتي بعيني وقت الي قلتي اعتذر إذا في يوم ساهمت بهي… https://t.co/8lRsQxDrgB",0
