Text,Toxic/Not Toxic
"النفاق المسيحي لماذا يتعامل المسيحيون بازدواجية عندما يتم انتقاد المسيحية على عكس انتقاد الإسلام
",1
كلاب عبسي وكلاب السلطه,1
وين كلاب الأثر كلاب عباس وماجد فرج يحمو رام الله,1
فعلا كان وسيلة فقط لتحميل المتصفحات الأخرى,0
عمرها ما كانت سهلة ، انشف يا خول انت و هو,1
"هلْ كانَ ذَنباً بأَنْ أَحبَـبتُ سـاحـرةً
حتّى أَعيشُ بوهـنٍ مـثـلَ مَطعـونِ
أَم أَنَّ صَـفـوَ جـمـالٍ لاشَـبـيـهَ لـهُ
قَد غِصتُ فيـهِ بأَثوابِ المَـجـانيـنِ
___________________________
#Wanda #MarvelStudios #WandaMaximoff",0
"(حتى يحب لأخيه ما يحب لنفسه!)
",0
"لن ارحمك يا عرص يا خول يا تميم و قنوات قطر الشاذة و امثالها
و خيانة الشعوب العربية و الاسلامية و الافريقية
من اعلاميون شواذهما
و هعدم الخونة
بامري",1
‏‎‎تنزلك وحدة الان خلني افعل التنبيهات لحسابهم المغيص عاد جهز ذبة من الحين نبي لايكات,1
‏هذه التغريدة لإكتساب مزيد من السودانيين،،اعمل لايك رتويت واكتب تم حتكسب كتير ، وإلتزم برد المتابعة 🇸🇩838,0
سود الله وجه الحكم. ووجه كل اسود ياخي اكره السود #ريال_مدريد_اشبيليه,1
"يقول ديباك تشوبرا:
""سر الجذب هو ان تحب ذاتك""

قانون الجذب يعمل لصالحك إذا بدأت تحب ذاتك بالشكل الصحيح والطبيعي.
وحب الذات بالشكل الصحيح هو إنك تكون ممتن وشاكر لله على كل شيء ومتقبل ذاتك ومسامح ماضيك واخطائك وتشعر بالاحقية والاستحقاق.
امتنان+ قبول+ سماح+ استحقاق = حب الذات",0
رمضان يا متناك احنا الي عملناك,1
نظمت إدارة علاقات الموظفين والارتباط الوظيفي بالمدينة الجامعية بالأحساء مبادرة التبرع بالدم، والتي أقيمت على مدار 3 أيام  7-9  يونيو 2022 بالتزامن مع اليوم العالمي للتبرع بالدم، بهدف التوعية والتثقيف بأهمية التبرع بالدم ودوره في تجنب العديد من الأمراض. #كاساو #جامعة_لصحة_وطن,0
"عماد الدين أديب نشر مقال بعنوان ""مصر: من يعوّض الفاتورة المؤلمة للحرب الروسيّة –الأوكرانيّة؟ "".",0
وأن الإنسان قد يفشل بالمعايير السائدة، ولكنه قد ينجح بمعايير أكثر أصالة وإبداعًا,0
تعليقاً على مقال عماد الدين أديب.. بهدوووووء: المصريين مش أداة لابتزاز الخليج ولا أوروبا,0
"الخنازير. اولاد الحرام ،،،،
ما لازم. حد ينشرها ولا نجعلها صحيفه يلفظها القارئ",1
‏اختصر علينا المبدع عمر دفع الله التعبير والكلمات وصور لنا الحاضر والفات,0
عندما يأمر #أردوغان بتمديد فترة إحتلال جيشه لأراضينا ولا نرى بيانات تنديد أو تحرك سياسي أو حملة غضب شعبي ولو على منصات التواصل ضده وتمر هذه الغطرسة بشكل عادي علينا فنحن لم نعد مواطنين ليبيين بل مجرد عبيد للمحتل التركي .,1
ما اكره السود ولا اتعنصر ضدهم واحترمهم بس مقززين وهم يتعنصرو ا على البيض وهم لو وحدة سوت نفس تسريحتهم صاحوا وقلبوا الامة انها عنصرية وتكرههم,1
حسبي الله عليهم اذناب الصها...ينة,1
"مجلس التعاون الخليجي يؤكد على مواقفه وقرارته الثابتة الداعمة لمغربية الصحراء والحفاظ على أمن واستقرار  المملكة المغربية ووحدة أراضيها.
",0
"غرفة طالب بالجامعة الإسلامية بالمدينة
",0
"والد ييجين بخطابه قال""اليوم هو الذي أشاهد فيه أبنتي الصغيرة تتزوج مِن حب حياتها""ياربي لطيف 😭♥️♥️♥️",0
كلوب ولا زبي شوف فليك كي كلعب كورة,1
‏‎والله الصراخ ذا يوضح انهم رخيصات بشكلل الله يهديهم بس رخص مو طبيعي,1
‏لا تكن مثل اردول. ‎,0
‏‎كل انحناء في طابق م عندو علاقه بالطابق البعدو,0
"سألتني ابنتي"" يمه وش فعالياتك في يوم التاسيس؟"" أجبتها: سازرع شجرة 🌳 ترجموا حب الوطن بأفعال  تليق به🇸🇦❤️
",0
"حبايبي المؤمنين
اناوا عارفين ان محتوي الغروب حيزعلكم.
و اناوا اصلا مش عاوزين تشوفوا الحقيقة اللي نحنا شايفينها.
متروحوا على غروبات ابو هريرة و البخاري
واتكلموا علينا بواحتكم هناك 😂 😂
واحنا نتكلم عليكم براحتنا هنا 🤣🤣",1
"الطمأنينة، من أثمَن الهِبات والعطايا، لُطفٌ خَفِيّ، يسري في أعماق النفس فتتنَعّم به، وتتذوّق جنّة الحياة، وهي لا تستقرّ في أيّ فؤاد عبَثًا! بل تطرق أبواب الأرواح ذات الصِدق، والنقاء، والصفاء، التي تُطابِق أفعالها أقوالها، وتحمل بين طيّاتها سرائر بيضاء؛ فتأخذها إلى زُمرة السُعداء.
",0
الخول جاب ورا اما حس بغاطته وعموما عادي لو طلع بتاعه برضه هتلاقه مصريين خولات هيشجعوهم,1
"حتمية التخلص من الإسلام , تحليل وشرح لكيفية التعامل مع الإسلام كمانع للحداثة والتنوير
",1
‏‎الحين حفل الطيز وين بيصير,1
‏‎هذولا هم الكوبل العرب لا تستغربون قبل لا يرتبطون اي اثنين لازم ناخذ مضاد استفراغ,1
الله يشل ايديهم ويشلهم شل يا خنزير فيش في قلبكم رحمه وعباس الله يحرقو,1
الجزائر🇩🇿 فاقت الصباح وبغات دير فيها بطل وقررات تقطع المبادلات التجارية مع🇪🇸الزغبية كساقت الخبار لبست جلابتها وخرجت تتغوت لولاد عمها🇪🇺هي هديك كسمعو لعك 😂بعتو على الجزائر هد صباح وهي تولي لقوة ضاربة🇩🇿 غ تتفتف وتشوف وترمش وقالتلهم الا راغ كنت تنضحك معاها ماكاين والو دكشي غكذوب,1
"يعرف كلّ صيدليّ قاعدة متّفقا عليها بينهم، وإن كانوا لا يقولونها كثيرا في العلن، وهي أنّ الدّواء الّذي ليس له آثار جانبيّة هو البلاسيبو وحده، أي الّذي ليس له أيّ أثر من أصله.
",0
"انا اكره السود'انيين اكررهههممم اككررهممم اكررهمممم يارب انك تلعنهم اكثر من انهم ملعونين
شفت فيديو عشه الجبل بالتل بس مافتحته لكن الكابتشن كان ""شوفوا كيف هربت"" والتعليقات كلها سخريه و ""تستاهل""؟؟؟!!!!
ماني متفاجئه ابدا لكن وااوو ياجيل الوعي والتسامح اولاد ولا بنات الله ياخذكم",1
كراك اكس crack x: “نيك بنات سكس مصرى متناكين فى محل الملابس” ,1
"رئيس الوزراء  يتابع مع وزير التموين المخزون الاستراتيجي للسلع الأساسية
",0
نتمنى أن يشعر مجتمع الميم بالإهانة دوما 🙏🏻 🌹 وأن تستمر كل ردود الفعل التي تهينهم فهذا أقل الواجب 🌹,1
"ياااااه علي كمية القرف والفساد والقهر الشعب المصري دة طيب قوي حاميها حراميها ولاد الكلب .
#ارحل_ياسيسي #ايمان_البحر_درويش #آمال_ماهر",1
‏‎مديرنا ما اسمية الا جورج قرداحي لان هو وياه نفس الغباء,1
"زوجتي المستقبليه
ما مليتي من اهلك يا حب عمري☺☻💔

ههههههههههههههههههههههه ☻💔",0
